"scenario","days","rep","iter","n_reports","n_factors","converged","hypothesis","sign","truth","est","lo","hi","p_positive"
"effects",365,33,500,877,23,FALSE,"null:sleep_efficiency",1,0,-0.0807,-0.2518,0.0605,0.144
"effects",365,33,500,877,23,FALSE,"null:hrv_ms",1,0,-0.0051,-0.1423,0.1391,0.4695
"effects",365,33,500,877,23,FALSE,"null:resting_hr",1,0,0.053,-0.0954,0.2027,0.77
"effects",365,33,500,877,23,FALSE,"null:skin_temp_dev_c",1,0,-0.0218,-0.1652,0.1225,0.381
"effects",365,33,500,877,23,FALSE,"null:exercise_min",1,0,-0.027,-0.2219,0.143,0.377
"effects",365,33,500,877,23,FALSE,"null:outdoor_min",1,0,0.0693,-0.0998,0.2481,0.7835
"effects",365,33,500,877,23,FALSE,"null:caffeine_mg",1,0,0.0369,-0.1241,0.1998,0.6735
"effects",365,33,500,877,23,FALSE,"null:alcohol_units",1,0,0.0375,-0.1166,0.1865,0.6955
"effects",365,33,500,877,23,FALSE,"null:work_day",1,0,-0.0556,-0.2319,0.1229,0.268
"effects",365,33,500,877,23,FALSE,"null:travel",1,0,-0.0734,-0.2383,0.0792,0.166
"effects",365,33,500,877,23,FALSE,"null:sick",1,0,0.003,-0.1334,0.1328,0.515
"effects",365,33,500,877,23,FALSE,"null:temp_mean_c",1,0,-0.0632,-0.2842,0.1361,0.2745
"effects",365,33,500,877,23,FALSE,"null:precipitation_mm",1,0,0.0647,-0.0748,0.2043,0.825
"effects",365,33,500,877,23,FALSE,"null:sunshine_hours",1,0,-0.0368,-0.1862,0.1099,0.314
"effects",365,33,500,877,23,FALSE,"null:daylight_hours",1,0,-0.0873,-0.3248,0.1199,0.209
"effects",365,33,500,877,23,FALSE,"null:pm25",1,0,0.1572,0.0019,0.3124,0.976
"effects",365,33,500,877,23,FALSE,"null:indoor_pm25",1,0,0.1708,0.0103,0.3423,0.984
"effects",365,33,500,877,23,FALSE,"null:indoor_voc",1,0,0.1102,-0.0379,0.281,0.9125
"effects",365,33,500,877,23,FALSE,"H5",1,0.5,0.6184,0.2475,0.834,0.9975
